ID;CTL
2001;AG((gearExtensionEVOpened & (gearRetractedStatusRetracted | gearExtendedStatusNotExtended)) -> AX(detectGearsFailure))
2002;AG((retractionSequence | extensionSequence) & failureDetected -> AX(haltSequence & feedbackIndicatorRed))
2003;AG(sensorManagerDataReceived -> AF(validateSensorDataActivated))
2004;AG(validateSensorDataActivated -> AF(readingsProcessed))
2005;AG(validateSensorDataActivated & readingsValidEqual -> AF(sensorValueValid))
2006;AG(validateSensorDataActivated & !readingsValidEqual -> AF(sensorValueInvalid))
2007;AG(validateSensorDataActivated & readingsValidNotAllEqual -> AF(readingDifferentInvalid & sensorValueValid))
2008;AG(validateSensorDataActivated & oneReadingEliminated & !readingsValidEqual -> AF(sensorValueInvalid))
2009;AG(validateSensorDataActivated & oneReadingInvalid & remainingReadingsValidEqual -> AF(sensorValueValid))
2010;AG(validateSensorDataActivated & atLeastTwoReadingsInvalid -> AF(sensorValueInvalid))
2011;AG(sensorValueInvalid -> AF(FailureEventRaised))
2012;AG(sensorValueValid -> AX(sequenceControllerReceiveValue & waitForSensorData))
2013;AG((retractGearsActive | extendGearsActive) -> AX(GearsInTransitEventRaised))
2014;AG(GearsInTransitEventRaised -> AX(FeedbackVariable = Amber))
2015;AG(moveGearsActive -> AX(GeneralEVActuationCommandOpen))
2016;AG(PressurizationEventRaised & OpenGeneralEVDelayTimeoutEventRaised -> AX(DoorOpeningEVActuationCommandOpen & waitForDoorsOpenActive))
2017;AG(waitForDoorsOpenActive & (DoorOpenStatusNotOpen | DoorClosedStatusClosed) -> A[(waitForDoorsOpenActive) W DoorsOpeningTimeoutEventRaised])
2018;AG(waitForDoorsOpenActive & DoorOpenStatusOpen & DoorClosedStatusNotClosed -> AF(!waitForDoorsOpenActive & DoorOpeningEVCommandClosed))
2019;AG((!waitForDoorsOpenActive & DesiredGearPositionUp & GearShockAbsorberStatusRelaxed & ConsecutiveSpecificEVDelayTimeOutEventRaised) -> AF(GearRetractionEVCommandOpen & waitForGearsRetractedActive))
2020;AG((!GearShockAbsorberStatusRelaxed) -> AF(PlaneOnGroundEventRaised))
2021;AG((waitForGearsRetractedActive & (GearRetractedStatusNotRetracted | GearExtendedStatusExtended)) -> AF(waitForGearsRetractedActive U GearsRetractionTimeoutEventRaised))
2022;AG((waitForDoorsClosedActive & (DoorClosedStatusNotClosed | DoorOpenStatusOpen)) -> AF(waitForDoorsClosedActive U DoorsClosingTimeoutEventRaised))
2023;AG((waitForDoorsClosedActive & DoorClosedStatusClosed & DoorOpenStatusNotOpen) -> AF((!waitForDoorsClosedActive) & (DoorClosingEVActuationCommand = Closed)))
2024;AG((!waitForDoorsClosedActive & CloseGeneralEVDelayTimeoutEventRaised) -> AF(GeneralEVActuationCommand = Closed))
2025;AG((!waitForDoorsOpenActive & DesiredGearPosition = Down & ConsecutiveSpecificEVDelayTimeoutEventRaised) -> AF((GearExtensionEVActuationCommand = Open) & waitForGearsExtendedActive))
2026;AG((waitForGearsExtendedActive & ((GearExtendedStatusAny = NotExtended) | (GearRetractedStatusAny = Retracted))) -> AF(waitForGearsExtendedActive U GearsExtensionTimeoutEventRaised))
2027;AG((waitForGearsExtendedActive & (GearExtendedStatusAll = Extended) & (GearRetractedStatusAll = NotRetracted)) -> AF(!waitForGearsExtendedActive & (GearExtensionEVActuationCommand = Closed)))
2028;AG((!waitForGearsExtendedActive) -> AF(GearsExtendedEventRaised))
2029;AG(GearsExtendedEventRaised -> AF(FeedbackVariable = Green))
2030;AG((waitForGearsExtendedEnded & ConsecutiveSpecificEVDelayTimeoutEventRaised) -> EX((DoorClosingEVActuationCommand = Open) & waitForDoorsClosedActivated))
2031;AG((LGCSExecutingSequence & DesiredGearPositionReceived) -> EX(RevertEventRaised))
2032;AG((RevertEventRaised) -> AF(AllActionsReverted))
2033;AG((RetractionSequenceReverted) -> AF(GearsExtendedEventRaised))
2034;AG((ExtensionSequenceReverted) -> AF(GearsRetractedEventRaised))
2035;AG((DesiredGearPositionReceived) -> AF(waitForAnalogicalSwitchClosedActivated))
2036;AG((waitForAnalogicalSwitchClosedActivated & AnalogicalSwitchStatusOpen) -> AF(waitForAnalogicalSwitchClosedActive U AnalogicalSwitchClosingTimeoutEventRaised))
2037;AG((waitForAnalogicalSwitchClosedActivated & AnalogicalSwitchStatusClosed) -> AF(!waitForAnalogicalSwitchClosedActivated & moveGearsActivated))
2038;AG(DesiredGearPositionReceived -> AF(AnalogicalSwitchClosingTimeoutEventRaised))
2039;AG((AnalogicalSwitchClosingTimeoutEventRaised & AnalogicalSwitchStatus = Open) -> AF(FailureEventRaised))
2040;AG((GeneralEVActuationCommand = Open) -> AF(waitForHydraulicPressureActivated))
2041;AG((waitForHydraulicPressureActive & HydraulicCircuitPressure < 30000) -> (waitForHydraulicPressureActive W PressurizationTimeoutEvent))
2042;AG((waitForHydraulicPressureActive & HydraulicCircuitPressure >= 30000 & HydraulicCircuitPressure < 35000) -> (AF(!waitForHydraulicPressureActive) & AF(PressurizationEvent)))
2043;AG(GeneralEVActuationCommandVariable = Open -> AF (OpenGeneralEVDelayTimeoutEventRaised))
2044;AG(SpecificEVActuationCommandVariable = Closed -> AF(ConsecutiveSpecificEVDelayTimeoutEventRaised))
2045;AG(SpecificEVActuationCommandVariable = Closed -> AF(CloseGeneralEVDelayTimeoutEventRaised))
2046;AG(SpecificEVActuationCommandVariable = Closed -> AF(ContrarySpecificEVDelayTimeoutEventRaised))
2047;AG(ContrarySpecificEVDelayTimeoutEventRaised -> AX(ContrarySpecificEVActuationCommandVariable = Open))
2048;AG(moveGearsActive -> AF(waitForAnalogicalSwitchOpenActive))
2049;AG((waitForAnalogicalSwitchOpenActive & AnalogicalSwitchStatus = Closed) -> A[(waitForAnalogicalSwitchOpenActive) W AnalogicalSwitchOpeningTimeoutEventRaised])
2050;AG(waitForAnalogicalSwitchOpenActive & AnalogicalSwitchStatus = Open -> AF(waitForAnalogicalSwitchOpenEnd & awaitingDesiredGearPosition))
2051;AG(waitForAnalogicalSwitchOpenActive -> AF(AnalogicalSwitchOpenTimeoutEventRaised))
2052;AG((AnalogicalSwitchOpenTimeoutEventRaised & AnalogicalSwitchStatus = Closed) -> AF(FailureEventRaised))
2053;AG(GeneralEV = Open -> AF(PressurizationTimeoutEventRaised))
2054;AG((PressurizationTimeoutEventRaised & HydraulicCircuitPressure < 30000) -> AF(FailureEventRaised))
2055;AG(GeneralEVVariable = Close -> AF(DepressurizationTimeoutEventRaised))
2056;AG((DepressurizationTimeoutEventRaised & (HydraulicCircuitPressure >= 30000 & HydraulicCircuitPressure < 35000)) -> AF(FailureEventRaised))
2057;AG((DoorOpeningEVActuationCommandVariable = Open) -> AF(DoorsOpeningTimeoutEventRaised))
2058;AG((DoorsOpeningTimeoutEventRaised & (EX(DoorClosedStatusVariable = Closed))) -> AF(FailureEventRaised))
2059;AG((DoorsOpeningTimeoutEventRaised & AX(DoorOpenStatusVariable != Open)) -> AF(FailureEventRaised))
2060;AG (DoorClosingEVActuationCommandVariable = Open -> AF (DoorsClosingTimeoutEventRaised))
2061;AG((DoorsClosingTimeoutEventRaised & AX(DoorOpenStatusVariable = Open)) -> AF(FailureEventRaised))
2062;AG((DoorsClosingTimeoutEventRaised & AX(DoorClosedStatusVariable != Closed)) -> AF(FailureEventRaised))
2063;AG(GearRetractionEVActuationCommandVariable = Open -> AF(GearsRetractionTimeoutEventRaised))
2064;AG((GearsRetractionTimeoutEventRaised & AX(GearExtendedStatusVariable = Extended)) -> AF(FailureEventRaised))
2065;AG((GearsRetractionTimeoutEventRaised & AX(GearRetractedStatusVariable != Retracted)) -> AF(FailureEventRaised))
2066;AG(GearExtensionEVActuationCommandVariable = Open -> AF(GearsExtensionTimeoutEventRaised))
2067;AG((GearsExtensionTimeoutEventRaised & AX(GearRetractedStatusVariable = Retracted)) -> AF(FailureEventRaised))
2068;AG((GearsExtensionTimeoutEventRaised & AX(GearExtendedStatusVariable != Extended)) -> AF(FailureEventRaised))
2069;AG((FailureEventRaised & (RetractionSequenceActive | ExtensionSequenceActive)) -> AF(HaltActiveSequenceEventRaised))
2070;AG(FailureEventRaised -> AF(FailureDetectedEventRaised))
2071;AG(FailureDetectedEventRaised -> AX(FeedbackVariable = Red))
2072;AG(HaltActiveSequenceEventRaised -> EX(haltActiveSequenceProcedureActivated))
2073;AG(haltActiveSequenceProcedureActivated -> AX(currentSequenceHalted))
2074;AF(CASDetectsTraffic)
2075;AG(TrafficDetected -> AF(SufficientTime & CollisionAvoidanceFunction))
2076;AG(withinRange -> detectCooperativeTraffic)
2077;AG(withinAzimuthFOR -> detectCooperativeTraffic)
2078;AG(withinElevationFOR -> detectCooperativeTraffic)
2079;AG(trafficDetected -> AF(tracking))
2080;AG((cooperativeTraffic & withinAzimuthFOR & withinElevationFOR) -> AG (tracking))
2081;AG(inSurveillanceVolume -> (numCooperativeAircraft >= 35))
2082;AG(inSurveillanceVolume -> (trackedCooperativeAircraft/totalCooperativeAircraft >= 0.95))
2083;AG(trackEstablished & trackMaintained & confidenceMet)
2084;AG((falseTracks/totalTracks)<= 0.012)
2085;AG(trackingTraffic -> AF (evaluatingCollisionRisk & existingCollisionThreat))
2086;AG(CASDetectsTraffic -> AF(collisionThreat))
2087;AG(tracked -> AF(collisionPotentialDetermined))
2088;AG(collisionPotentialRemoved -> AF(informPilot))
2089;AG(collisionThreat -> AF(trafficPrioritized))
2090;AG(collisionThreat -> AF(avoidanceManeuverDetermined))
2091;AG(otherAircraftManeuvering -> AF(maneuverRecommendationRevised))
2092;AF(avoidanceCommanded)
2093;AG(commandManeuver -> AF(performManeuver))
2094;AG(commandManeuver(i) -> AF(performManeuver(i))) 
